	filename	positive_pair	negative_pair	scene_label
1563	vocal_imitations/subsynth 4768 - 4697224940355584.wav	sound_recordings/subsynth_4768.wav	sound_recordings/subsynth_374.wav	subsynth 4768
1564	vocal_imitations/subsynth 4768 - 5261044758872064.wav	sound_recordings/subsynth_4768.wav	sound_recordings/subsynth_4708.wav	subsynth 4768
1565	vocal_imitations/subsynth 4768 - 5462023995392000.wav	sound_recordings/subsynth_4768.wav	sound_recordings/crash_cymbal_bowed.wav	subsynth 4768
1566	vocal_imitations/subsynth 4768 - 5462098352013312.wav	sound_recordings/subsynth_4768.wav	sound_recordings/subsynth_8828.wav	subsynth 4768
1567	vocal_imitations/subsynth 4768 - 5867345427824640.wav	sound_recordings/subsynth_4768.wav	sound_recordings/orchestra_bells.wav	subsynth 4768
1568	vocal_imitations/subsynth 4768 - 5894436068261888.wav	sound_recordings/subsynth_4768.wav	sound_recordings/alto_sax.wav	subsynth 4768
1569	vocal_imitations/subsynth 4768 - 5907639200382976.wav	sound_recordings/subsynth_4768.wav	sound_recordings/viola_plucked.wav	subsynth 4768
1570	vocal_imitations/subsynth 4768 - 6347788522618880.wav	sound_recordings/subsynth_4768.wav	sound_recordings/subsynth_9879.wav	subsynth 4768
1571	vocal_imitations/subsynth 4768 - 6662514599264256.wav	sound_recordings/subsynth_4768.wav	sound_recordings/piano.wav	subsynth 4768
1572	vocal_imitations/subsynth 4768 - 6667402272047104.wav	sound_recordings/subsynth_4768.wav	sound_recordings/subsynth_2057.wav	subsynth 4768
1573	vocal_imitations/subsynth 499 - 4813111747936256.wav	sound_recordings/subsynth_499.wav	sound_recordings/subsynth_2186.wav	subsynth 499
1574	vocal_imitations/subsynth 499 - 4997425974476800.wav	sound_recordings/subsynth_499.wav	sound_recordings/freaky_moonlight.wav	subsynth 499
1575	vocal_imitations/subsynth 499 - 5120569800392704.wav	sound_recordings/subsynth_499.wav	sound_recordings/spacecraft_engine.wav	subsynth 499
1576	vocal_imitations/subsynth 499 - 5186896309256192.wav	sound_recordings/subsynth_499.wav	sound_recordings/subsynth_8074.wav	subsynth 499
1577	vocal_imitations/subsynth 499 - 5195022387380224.wav	sound_recordings/subsynth_499.wav	sound_recordings/clave.wav	subsynth 499
1578	vocal_imitations/subsynth 499 - 5510386937757696.wav	sound_recordings/subsynth_499.wav	sound_recordings/subsynth_3388.wav	subsynth 499
1579	vocal_imitations/subsynth 499 - 5646535253557248.wav	sound_recordings/subsynth_499.wav	sound_recordings/windgong.wav	subsynth 499
1580	vocal_imitations/subsynth 499 - 5725788003368960.wav	sound_recordings/subsynth_499.wav	sound_recordings/ghost_in_the_machine.wav	subsynth 499
1581	vocal_imitations/subsynth 499 - 5861107122044928.wav	sound_recordings/subsynth_499.wav	sound_recordings/thick_bass.wav	subsynth 499
1582	vocal_imitations/subsynth 499 - 5887047516553216.wav	sound_recordings/subsynth_499.wav	sound_recordings/crash_cymbal_mallet_roll.wav	subsynth 499
1583	vocal_imitations/subsynth 5297 - 5487204314906624.wav	sound_recordings/subsynth_5297.wav	sound_recordings/ghost_in_the_machine.wav	subsynth 5297
1584	vocal_imitations/subsynth 5297 - 6475808612810752.wav	sound_recordings/subsynth_5297.wav	sound_recordings/filter_bubble.wav	subsynth 5297
1585	vocal_imitations/subsynth 5297 - 6648623735504896.wav	sound_recordings/subsynth_5297.wav	sound_recordings/spacecraft_engine.wav	subsynth 5297
1586	vocal_imitations/subsynth 5297 - 5393794144927744.wav	sound_recordings/subsynth_5297.wav	sound_recordings/violin_plucked.wav	subsynth 5297
1587	vocal_imitations/subsynth 5297 - 5130624318832640.wav	sound_recordings/subsynth_5297.wav	sound_recordings/subsynth_2057.wav	subsynth 5297
1588	vocal_imitations/subsynth 5297 - 5284434479677440.wav	sound_recordings/subsynth_5297.wav	sound_recordings/subsynth_1886.wav	subsynth 5297
1589	vocal_imitations/subsynth 5297 - 5689894156369920.wav	sound_recordings/subsynth_5297.wav	sound_recordings/subsynth_2057.wav	subsynth 5297
1590	vocal_imitations/subsynth 5297 - 5449874606653440.wav	sound_recordings/subsynth_5297.wav	sound_recordings/clave.wav	subsynth 5297
1591	vocal_imitations/subsynth 5297 - 5104334824013824.wav	sound_recordings/subsynth_5297.wav	sound_recordings/bell_swarm.wav	subsynth 5297
1592	vocal_imitations/subsynth 5297 - 4609839401533440.wav	sound_recordings/subsynth_5297.wav	sound_recordings/subsynth_2057.wav	subsynth 5297
1593	vocal_imitations/subsynth 5297 - 6284443123712000.wav	sound_recordings/subsynth_5297.wav	sound_recordings/guiro.wav	subsynth 5297
1594	vocal_imitations/subsynth 5548 - 4654563701293056.wav	sound_recordings/subsynth_5548.wav	sound_recordings/ice_synth.wav	subsynth 5548
1595	vocal_imitations/subsynth 5548 - 4790187896864768.wav	sound_recordings/subsynth_5548.wav	sound_recordings/thick_bass.wav	subsynth 5548
1596	vocal_imitations/subsynth 5548 - 5426058476126208.wav	sound_recordings/subsynth_5548.wav	sound_recordings/marimba_hit_with_a_rubber_mallet.wav	subsynth 5548
1597	vocal_imitations/subsynth 5548 - 5680391541227520.wav	sound_recordings/subsynth_5548.wav	sound_recordings/tuba.wav	subsynth 5548
1598	vocal_imitations/subsynth 5548 - 5765783409917952.wav	sound_recordings/subsynth_5548.wav	sound_recordings/subsynth_5940.wav	subsynth 5548
1599	vocal_imitations/subsynth 5548 - 5894816575520768.wav	sound_recordings/subsynth_5548.wav	sound_recordings/tuba.wav	subsynth 5548
1600	vocal_imitations/subsynth 5548 - 6003005191094272.wav	sound_recordings/subsynth_5548.wav	sound_recordings/subsynth_1886.wav	subsynth 5548
1601	vocal_imitations/subsynth 5548 - 6029261936787456.wav	sound_recordings/subsynth_5548.wav	sound_recordings/marble_in_a_glass_bowl.wav	subsynth 5548
1602	vocal_imitations/subsynth 5548 - 6071415430184960.wav	sound_recordings/subsynth_5548.wav	sound_recordings/tambourine.wav	subsynth 5548
1603	vocal_imitations/subsynth 5548 - 6155892068188160.wav	sound_recordings/subsynth_5548.wav	sound_recordings/castanet.wav	subsynth 5548
1604	vocal_imitations/subsynth 5940 - 5371502593572864.wav	sound_recordings/subsynth_5940.wav	sound_recordings/dark_attack_bass.wav	subsynth 5940
1605	vocal_imitations/subsynth 5940 - 5645316556587008.wav	sound_recordings/subsynth_5940.wav	sound_recordings/subsynth_2013.wav	subsynth 5940
1606	vocal_imitations/subsynth 5940 - 5649610047488000.wav	sound_recordings/subsynth_5940.wav	sound_recordings/subsynth_4708.wav	subsynth 5940
1607	vocal_imitations/subsynth 5940 - 5650129201659904.wav	sound_recordings/subsynth_5940.wav	sound_recordings/bell_swarm.wav	subsynth 5940
1608	vocal_imitations/subsynth 5940 - 5746664899870720.wav	sound_recordings/subsynth_5940.wav	sound_recordings/needle_strings.wav	subsynth 5940
1609	vocal_imitations/subsynth 5940 - 5928531934576640.wav	sound_recordings/subsynth_5940.wav	sound_recordings/bassoon.wav	subsynth 5940
1610	vocal_imitations/subsynth 5940 - 6193448201748480.wav	sound_recordings/subsynth_5940.wav	sound_recordings/guiro.wav	subsynth 5940
1611	vocal_imitations/subsynth 5940 - 6194446915862528.wav	sound_recordings/subsynth_5940.wav	sound_recordings/subsynth_2078.wav	subsynth 5940
1612	vocal_imitations/subsynth 5940 - 6685183436652544.wav	sound_recordings/subsynth_5940.wav	sound_recordings/subsynth_4708.wav	subsynth 5940
1613	vocal_imitations/subsynth 5940 - 6691194243383296.wav	sound_recordings/subsynth_5940.wav	sound_recordings/ghost_in_the_machine.wav	subsynth 5940
1614	vocal_imitations/subsynth 8074 - 5039145810395136.wav	sound_recordings/subsynth_8074.wav	sound_recordings/ghost_in_the_machine.wav	subsynth 8074
1615	vocal_imitations/subsynth 8074 - 5129381999542272.wav	sound_recordings/subsynth_8074.wav	sound_recordings/shadowland_highs.wav	subsynth 8074
1616	vocal_imitations/subsynth 8074 - 5183620457168896.wav	sound_recordings/subsynth_8074.wav	sound_recordings/morphing_can_drum.wav	subsynth 8074
1617	vocal_imitations/subsynth 8074 - 5190748626485248.wav	sound_recordings/subsynth_8074.wav	sound_recordings/subsynth_1886.wav	subsynth 8074
1618	vocal_imitations/subsynth 8074 - 5363099624275968.wav	sound_recordings/subsynth_8074.wav	sound_recordings/freaky_moonlight.wav	subsynth 8074
1619	vocal_imitations/subsynth 8074 - 5671146624122880.wav	sound_recordings/subsynth_8074.wav	sound_recordings/dissonant_bells.wav	subsynth 8074
1620	vocal_imitations/subsynth 8074 - 6253399636967424.wav	sound_recordings/subsynth_8074.wav	sound_recordings/subsynth_2043.wav	subsynth 8074
1621	vocal_imitations/subsynth 8074 - 6292408140562432.wav	sound_recordings/subsynth_8074.wav	sound_recordings/guiro.wav	subsynth 8074
1622	vocal_imitations/subsynth 8074 - 6514595925590016.wav	sound_recordings/subsynth_8074.wav	sound_recordings/bullet_time.wav	subsynth 8074
1623	vocal_imitations/subsynth 8074 - 6634552214683648.wav	sound_recordings/subsynth_8074.wav	sound_recordings/subsynth_2003.wav	subsynth 8074
1624	vocal_imitations/subsynth 8828 - 4670818541895680.wav	sound_recordings/subsynth_8828.wav	sound_recordings/violin_plucked.wav	subsynth 8828
1625	vocal_imitations/subsynth 8828 - 4698094805450752.wav	sound_recordings/subsynth_8828.wav	sound_recordings/subsynth_2248.wav	subsynth 8828
1626	vocal_imitations/subsynth 8828 - 5029992161345536.wav	sound_recordings/subsynth_8828.wav	sound_recordings/spacecraft_engine.wav	subsynth 8828
1627	vocal_imitations/subsynth 8828 - 5081362117689344.wav	sound_recordings/subsynth_8828.wav	sound_recordings/bullet_time.wav	subsynth 8828
1628	vocal_imitations/subsynth 8828 - 5110510047461376.wav	sound_recordings/subsynth_8828.wav	sound_recordings/shimmer.wav	subsynth 8828
1629	vocal_imitations/subsynth 8828 - 5202056067416064.wav	sound_recordings/subsynth_8828.wav	sound_recordings/subsynth_2127.wav	subsynth 8828
1630	vocal_imitations/subsynth 8828 - 5509042478776320.wav	sound_recordings/subsynth_8828.wav	sound_recordings/synth_evolving_lead.wav	subsynth 8828
1631	vocal_imitations/subsynth 8828 - 5518029429407744.wav	sound_recordings/subsynth_8828.wav	sound_recordings/alto_sax.wav	subsynth 8828
1632	vocal_imitations/subsynth 8828 - 6111626256187392.wav	sound_recordings/subsynth_8828.wav	sound_recordings/bell_swarm.wav	subsynth 8828
1633	vocal_imitations/subsynth 8828 - 6251240207941632.wav	sound_recordings/subsynth_8828.wav	sound_recordings/little_summer_boy.wav	subsynth 8828
1634	vocal_imitations/subsynth 8828 - 6611834522042368.wav	sound_recordings/subsynth_8828.wav	sound_recordings/dark_attack_bass.wav	subsynth 8828
1635	vocal_imitations/subsynth 9879 - 4856128127107072.wav	sound_recordings/subsynth_9879.wav	sound_recordings/viola_bowed.wav	subsynth 9879
1636	vocal_imitations/subsynth 9879 - 5084612468408320.wav	sound_recordings/subsynth_9879.wav	sound_recordings/marimba_hit_with_a_rubber_mallet.wav	subsynth 9879
1637	vocal_imitations/subsynth 9879 - 6061786650378240.wav	sound_recordings/subsynth_9879.wav	sound_recordings/subsynth_2917.wav	subsynth 9879
1638	vocal_imitations/subsynth 9879 - 5804198805372928.wav	sound_recordings/subsynth_9879.wav	sound_recordings/subsynth_8828.wav	subsynth 9879
1639	vocal_imitations/subsynth 9879 - 6172501243592704.wav	sound_recordings/subsynth_9879.wav	sound_recordings/alien_discovery.wav	subsynth 9879
1640	vocal_imitations/subsynth 9879 - 5768158526832640.wav	sound_recordings/subsynth_9879.wav	sound_recordings/photon_blast.wav	subsynth 9879
1641	vocal_imitations/subsynth 9879 - 4881884643328000.wav	sound_recordings/subsynth_9879.wav	sound_recordings/subsynth_2003.wav	subsynth 9879
1642	vocal_imitations/subsynth 9879 - 6019391565070336.wav	sound_recordings/subsynth_9879.wav	sound_recordings/subsynth_2002.wav	subsynth 9879
1643	vocal_imitations/subsynth 9879 - 5314060224561152.wav	sound_recordings/subsynth_9879.wav	sound_recordings/windgong.wav	subsynth 9879
1644	vocal_imitations/subsynth 9879 - 5020995278602240.wav	sound_recordings/subsynth_9879.wav	sound_recordings/trumpet.wav	subsynth 9879
1645	vocal_imitations/synth evolving lead - 4661077019197440.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/dissonant_bells.wav	synth evolving lead
1646	vocal_imitations/synth evolving lead - 4688851498958848.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/cello_plucked.wav	synth evolving lead
1647	vocal_imitations/synth evolving lead - 4719309527973888.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/bass_plucked.wav	synth evolving lead
1648	vocal_imitations/synth evolving lead - 4727006243586048.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/subsynth_4768.wav	synth evolving lead
1649	vocal_imitations/synth evolving lead - 4771963947974656.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/bell_swarm.wav	synth evolving lead
1650	vocal_imitations/synth evolving lead - 4774335306792960.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/trumpet.wav	synth evolving lead
1651	vocal_imitations/synth evolving lead - 5092316834430976.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/needle_strings.wav	synth evolving lead
1652	vocal_imitations/synth evolving lead - 5126088162279424.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/tuba.wav	synth evolving lead
1653	vocal_imitations/synth evolving lead - 5254771824918528.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/subsynth_374.wav	synth evolving lead
1654	vocal_imitations/synth evolving lead - 5349908705968128.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/subsynth_9879.wav	synth evolving lead
1655	vocal_imitations/synth evolving lead - 5354616929648640.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/piano.wav	synth evolving lead
1656	vocal_imitations/synth evolving lead - 5411573162049536.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/subsynth_2198.wav	synth evolving lead
1657	vocal_imitations/synth evolving lead - 5597003408998400.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/chinese_cymbal_hit_with_a_stick.wav	synth evolving lead
1658	vocal_imitations/synth evolving lead - 5747933660053504.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/subsynth_2208.wav	synth evolving lead
1659	vocal_imitations/synth evolving lead - 5918639685369856.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/mister_frosty.wav	synth evolving lead
1660	vocal_imitations/synth evolving lead - 6263503010660352.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/air_machine.wav	synth evolving lead
1661	vocal_imitations/synth evolving lead - 6324963992666112.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/subsynth_8074.wav	synth evolving lead
1662	vocal_imitations/synth evolving lead - 6599459110649856.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/subsynth_3388.wav	synth evolving lead
1663	vocal_imitations/synth evolving lead - 6643066987347968.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/subsynth_2248.wav	synth evolving lead
1664	vocal_imitations/synth evolving lead - 6735807276646400.wav	sound_recordings/synth_evolving_lead.wav	sound_recordings/clarinet.wav	synth evolving lead
1665	vocal_imitations/synth metallic stars - 4600449797718016.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/classic_synth_brass.wav	synth metallic stars
1666	vocal_imitations/synth metallic stars - 4916828899901440.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/dark_synth_pad.wav	synth metallic stars
1667	vocal_imitations/synth metallic stars - 5019661154385920.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/subsynth_2160.wav	synth metallic stars
1668	vocal_imitations/synth metallic stars - 5100359965999104.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/subsynth_1886.wav	synth metallic stars
1669	vocal_imitations/synth metallic stars - 5135618694709248.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/horn.wav	synth metallic stars
1670	vocal_imitations/synth metallic stars - 5145122115158016.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/subsynth_1886.wav	synth metallic stars
1671	vocal_imitations/synth metallic stars - 5207439808921600.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/subsynth_8828.wav	synth metallic stars
1672	vocal_imitations/synth metallic stars - 5272450447179776.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/breathing_cyborg.wav	synth metallic stars
1673	vocal_imitations/synth metallic stars - 5453730413543424.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/needle_strings.wav	synth metallic stars
1674	vocal_imitations/synth metallic stars - 5690221379190784.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/orchestra_bells.wav	synth metallic stars
1675	vocal_imitations/synth metallic stars - 5791402889838592.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/subsynth_2447.wav	synth metallic stars
1676	vocal_imitations/synth metallic stars - 5914056284176384.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/subsynth_2222.wav	synth metallic stars
1677	vocal_imitations/synth metallic stars - 5915576299945984.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/subsynth_3388.wav	synth metallic stars
1678	vocal_imitations/synth metallic stars - 6045417993142272.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/air_machine.wav	synth metallic stars
1679	vocal_imitations/synth metallic stars - 6201495494066176.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/subsynth_499.wav	synth metallic stars
1680	vocal_imitations/synth metallic stars - 6263630383284224.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/breathing_cyborg.wav	synth metallic stars
1681	vocal_imitations/synth metallic stars - 6286613692809216.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/clave.wav	synth metallic stars
1682	vocal_imitations/synth metallic stars - 6332150009823232.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/bell_swarm.wav	synth metallic stars
1683	vocal_imitations/synth metallic stars - 6533838721253376.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/narrow_timbre.wav	synth metallic stars
1684	vocal_imitations/synth metallic stars - 6643929336250368.wav	sound_recordings/synth_metallic_stars.wav	sound_recordings/crash_cymbal_hit_with_a_stick.wav	synth metallic stars
1685	vocal_imitations/tambourine - 4663541390901248.wav	sound_recordings/tambourine.wav	sound_recordings/trumpet.wav	tambourine
1686	vocal_imitations/tambourine - 4811055532343296.wav	sound_recordings/tambourine.wav	sound_recordings/trombone.wav	tambourine
1687	vocal_imitations/tambourine - 4982658400518144.wav	sound_recordings/tambourine.wav	sound_recordings/subsynth_8074.wav	tambourine
1688	vocal_imitations/tambourine - 5096876076433408.wav	sound_recordings/tambourine.wav	sound_recordings/shadowland_highs.wav	tambourine
1689	vocal_imitations/tambourine - 5147289865682944.wav	sound_recordings/tambourine.wav	sound_recordings/alien_discovery.wav	tambourine
1690	vocal_imitations/tambourine - 5181067635982336.wav	sound_recordings/tambourine.wav	sound_recordings/flute.wav	tambourine
1691	vocal_imitations/tambourine - 5210550707421184.wav	sound_recordings/tambourine.wav	sound_recordings/thick_bass.wav	tambourine
1692	vocal_imitations/tambourine - 5430979971776512.wav	sound_recordings/tambourine.wav	sound_recordings/subsynth_2078.wav	tambourine
1693	vocal_imitations/tambourine - 5433124636852224.wav	sound_recordings/tambourine.wav	sound_recordings/sparkle_motion.wav	tambourine
1694	vocal_imitations/tambourine - 5641270294740992.wav	sound_recordings/tambourine.wav	sound_recordings/horn.wav	tambourine
1695	vocal_imitations/tambourine - 5700983627710464.wav	sound_recordings/tambourine.wav	sound_recordings/subsynth_2127.wav	tambourine
1696	vocal_imitations/tambourine - 5738940401188864.wav	sound_recordings/tambourine.wav	sound_recordings/subsynth_1768.wav	tambourine
1697	vocal_imitations/tambourine - 5835716751785984.wav	sound_recordings/tambourine.wav	sound_recordings/crash_cymbal_hit_with_a_stick.wav	tambourine
1698	vocal_imitations/tambourine - 5926791533297664.wav	sound_recordings/tambourine.wav	sound_recordings/orchestra_bells.wav	tambourine
1699	vocal_imitations/tambourine - 5956530423726080.wav	sound_recordings/tambourine.wav	sound_recordings/subsynth_5548.wav	tambourine
1700	vocal_imitations/tambourine - 6235085896417280.wav	sound_recordings/tambourine.wav	sound_recordings/violin_plucked.wav	tambourine
1701	vocal_imitations/tambourine - 6282521662717952.wav	sound_recordings/tambourine.wav	sound_recordings/castanet.wav	tambourine
1702	vocal_imitations/tambourine - 6432363542216704.wav	sound_recordings/tambourine.wav	sound_recordings/bamboo_air_strings.wav	tambourine
1703	vocal_imitations/tambourine - 6485501817126912.wav	sound_recordings/tambourine.wav	sound_recordings/metaloid.wav	tambourine
1704	vocal_imitations/tambourine - 6541335318233088.wav	sound_recordings/tambourine.wav	sound_recordings/subsynth_3997.wav	tambourine
1705	vocal_imitations/tambourine (shake roll) - 4578039597891584.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/subsynth_5940.wav	tambourine (shake roll)
1706	vocal_imitations/tambourine (shake roll) - 4624891919728640.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/crash_cymbal_bowed.wav	tambourine (shake roll)
1707	vocal_imitations/tambourine (shake roll) - 4838832293806080.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/classic_synth_brass.wav	tambourine (shake roll)
1708	vocal_imitations/tambourine (shake roll) - 4845036374065152.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/subsynth_2248.wav	tambourine (shake roll)
1709	vocal_imitations/tambourine (shake roll) - 4864219442839552.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/bass_plucked.wav	tambourine (shake roll)
1710	vocal_imitations/tambourine (shake roll) - 4877064482062336.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/bass_plucked.wav	tambourine (shake roll)
1711	vocal_imitations/tambourine (shake roll) - 4919518086299648.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/metaloid.wav	tambourine (shake roll)
1712	vocal_imitations/tambourine (shake roll) - 5122975518949376.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/filter_bubble.wav	tambourine (shake roll)
1713	vocal_imitations/tambourine (shake roll) - 5166871695327232.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/clarinet.wav	tambourine (shake roll)
1714	vocal_imitations/tambourine (shake roll) - 5169961924296704.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/hihat.wav	tambourine (shake roll)
1715	vocal_imitations/tambourine (shake roll) - 5409831552811008.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/guiro.wav	tambourine (shake roll)
1716	vocal_imitations/tambourine (shake roll) - 5555134591401984.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/trombone.wav	tambourine (shake roll)
1717	vocal_imitations/tambourine (shake roll) - 5631725669449728.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/dissonant_bells.wav	tambourine (shake roll)
1718	vocal_imitations/tambourine (shake roll) - 5647277074939904.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/subsynth_2010.wav	tambourine (shake roll)
1719	vocal_imitations/tambourine (shake roll) - 5676455606353920.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/subsynth_5297.wav	tambourine (shake roll)
1720	vocal_imitations/tambourine (shake roll) - 5762014039244800.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/metaloid.wav	tambourine (shake roll)
1721	vocal_imitations/tambourine (shake roll) - 6116229118951424.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/subsynth_2078.wav	tambourine (shake roll)
1722	vocal_imitations/tambourine (shake roll) - 6179701622046720.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/subsynth_3997.wav	tambourine (shake roll)
1723	vocal_imitations/tambourine (shake roll) - 6309520364011520.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/marble_in_a_glass_bowl.wav	tambourine (shake roll)
1724	vocal_imitations/tambourine (shake roll) - 6438775659954176.wav	sound_recordings/tambourine_shake_roll.wav	sound_recordings/subsynth_2238.wav	tambourine (shake roll)
1725	vocal_imitations/thaigong - 4894205159669760.wav	sound_recordings/thaigong.wav	sound_recordings/abyss_of_despair.wav	thaigong
1726	vocal_imitations/thaigong - 4930520718770176.wav	sound_recordings/thaigong.wav	sound_recordings/orbit_station.wav	thaigong
1727	vocal_imitations/thaigong - 4943961282052096.wav	sound_recordings/thaigong.wav	sound_recordings/marimba_hit_with_a_rubber_mallet.wav	thaigong
1728	vocal_imitations/thaigong - 5099594656514048.wav	sound_recordings/thaigong.wav	sound_recordings/subsynth_2010.wav	thaigong
1729	vocal_imitations/thaigong - 5142030678228992.wav	sound_recordings/thaigong.wav	sound_recordings/subsynth_5297.wav	thaigong
1730	vocal_imitations/thaigong - 5208507108294656.wav	sound_recordings/thaigong.wav	sound_recordings/cello_plucked.wav	thaigong
1731	vocal_imitations/thaigong - 5246541191184384.wav	sound_recordings/thaigong.wav	sound_recordings/xylophone.wav	thaigong
1732	vocal_imitations/thaigong - 5407986327486464.wav	sound_recordings/thaigong.wav	sound_recordings/subsynth_2176.wav	thaigong
1733	vocal_imitations/thaigong - 5616011994726400.wav	sound_recordings/thaigong.wav	sound_recordings/subsynth_9879.wav	thaigong
1734	vocal_imitations/thaigong - 5652720409116672.wav	sound_recordings/thaigong.wav	sound_recordings/subsynth_8828.wav	thaigong
1735	vocal_imitations/thaigong - 5731283548241920.wav	sound_recordings/thaigong.wav	sound_recordings/morphing_can_drum.wav	thaigong
1736	vocal_imitations/thaigong - 5747351557767168.wav	sound_recordings/thaigong.wav	sound_recordings/subsynth_2214.wav	thaigong
1737	vocal_imitations/thaigong - 5810086400229376.wav	sound_recordings/thaigong.wav	sound_recordings/dark_synth_pad.wav	thaigong
1738	vocal_imitations/thaigong - 5844494188544000.wav	sound_recordings/thaigong.wav	sound_recordings/violin_bowed.wav	thaigong
1739	vocal_imitations/thaigong - 6200591940321280.wav	sound_recordings/thaigong.wav	sound_recordings/orchestra_bells.wav	thaigong
1740	vocal_imitations/thaigong - 6222709948153856.wav	sound_recordings/thaigong.wav	sound_recordings/subsynth_2248.wav	thaigong
1741	vocal_imitations/thaigong - 6272386882076672.wav	sound_recordings/thaigong.wav	sound_recordings/subsynth_5548.wav	thaigong
1742	vocal_imitations/thaigong - 6292152455790592.wav	sound_recordings/thaigong.wav	sound_recordings/freaky_moonlight.wav	thaigong
1743	vocal_imitations/thaigong - 6338674065145856.wav	sound_recordings/thaigong.wav	sound_recordings/vibraphone_bowed.wav	thaigong
1744	vocal_imitations/thaigong - 6536587634540544.wav	sound_recordings/thaigong.wav	sound_recordings/subsynth_2214.wav	thaigong
1745	vocal_imitations/thick bass - 4903940374134784.wav	sound_recordings/thick_bass.wav	sound_recordings/tambourine_shake_roll.wav	thick bass
1746	vocal_imitations/thick bass - 4918105042059264.wav	sound_recordings/thick_bass.wav	sound_recordings/mister_frosty.wav	thick bass
1747	vocal_imitations/thick bass - 5201627644428288.wav	sound_recordings/thick_bass.wav	sound_recordings/subsynth_2198.wav	thick bass
1748	vocal_imitations/thick bass - 5322065506729984.wav	sound_recordings/thick_bass.wav	sound_recordings/clave.wav	thick bass
1749	vocal_imitations/thick bass - 5326883386294272.wav	sound_recordings/thick_bass.wav	sound_recordings/subsynth_2248.wav	thick bass
1750	vocal_imitations/thick bass - 5665625309446144.wav	sound_recordings/thick_bass.wav	sound_recordings/synth_metallic_stars.wav	thick bass
1751	vocal_imitations/thick bass - 5688034301313024.wav	sound_recordings/thick_bass.wav	sound_recordings/crash_cymbal_bowed.wav	thick bass
1752	vocal_imitations/thick bass - 5692205519863808.wav	sound_recordings/thick_bass.wav	sound_recordings/guiro.wav	thick bass
1753	vocal_imitations/thick bass - 5745497608290304.wav	sound_recordings/thick_bass.wav	sound_recordings/filter_bubble.wav	thick bass
